(880,1351,5)
(3403,1177,3)
(3519,1585,4)
(2297,145,4)
(1241,2834,3)
(3324,2981,2)
(1253,2872,3)
(120,1654,3)
(472,2657,4)
(1331,1472,2)
(1694,880,5)
(3241,2353,4)
(2440,2920,4)
(2041,1762,4)
(162,794,7)
(2795,3369,2)
(732,2259,7)
(1880,1650,2)
(3593,725,4)
(3811,1296,4)
(280,2407,4)
(2790,1557,3)
(143,1955,3)
(3350,2962,2)
(3910,1802,4)
(1877,1783,2)
(3822,1651,4)
(506,2358,3)
(1430,3036,3)
(1208,224,3)
(868,1022,4)
(641,3338,3)
(2746,1725,3)
(3424,15,4)
(1019,485,3)
(881,1153,5)
(1800,1972,4)
(3688,2568,5)
(1569,3449,4)
(557,1877,3)
(546,2886,4)
(40,878,6)
(2025,3052,4)
(2708,426,4)
(1000,1735,2)
(1151,944,2)
(527,3293,4)
(1870,815,6)
(1624,146,3)
(2892,1456,3)
(567,244,4)
(2986,3982,6)
(1210,2000,3)
(410,890,5)
(2217,3048,4)
(3565,1222,4)
(2420,1739,3)
(285,3501,4)
(168,3005,4)
(230,4003,6)
(1175,2358,4)
(1666,1239,2)
(2259,3437,4)
(548,655,3)
(1099,3847,4)
(273,2386,4)
(1652,153,3)
(3096,1730,3)
(81,3138,4)
(3926,2603,5)
(1759,2819,3)
(1782,1827,2)
(3892,1519,4)
(2933,2387,4)
(713,566,4)
(3097,2404,4)
(2073,3510,5)
(4007,1527,5)
(3895,1327,4)
(1948,31,4)
(1049,1592,2)
(1587,239,3)
(3174,1730,3)
(2171,1868,4)
(3405,3062,2)
(2579,3705,5)
(3211,1103,3)
(426,755,6)
(293,4007,6)
(541,2698,4)
(488,3939,4)
(3838,3074,5)
(1649,1920,3)
(1620,1148,2)
(75,3412,4)
(3933,3549,2)
(106,1881,3)
(422,534,2)
(3799,2515,5)
(2837,2127,4)
(795,2631,7)
(2514,1711,4)
(102,1254,3)
(2082,2773,4)
(3375,95,4)
(1952,3804,5)
(2639,3223,4)
(2037,3812,5)
(3159,3071,2)
(1759,3240,3)
(378,2137,3)
(395,2513,3)
(2512,754,7)
(4003,798,7)
(2985,497,4)
(662,3263,4)
(3152,2115,4)
(1163,1138,2)
(2566,2724,4)
(1438,2138,3)
(2979,2183,3)
(1552,356,3)
(3494,1639,4)
(1263,3005,3)
(196,3089,4)
(3648,3994,6)
(1814,2831,3)
(676,3954,4)
(2279,2522,2)
(491,62,4)
(1685,2065,3)
(226,2499,4)
(1498,884,5)
(326,3906,5)
(227,2453,4)
(300,3174,4)
(1716,1839,2)
(60,4003,6)
(1222,2224,3)
(3284,3850,5)
(404,2518,3)
(628,1562,3)
(2605,2322,2)
(3027,3380,1)
(1869,3253,3)
(2593,2906,4)
(1980,578,4)
(2321,552,4)
(3788,3379,5)
(1785,2171,4)
(3474,1155,4)
(715,2802,5)
(37,320,2)
(832,1100,6)
(3570,1647,4)
(3381,3039,2)
(2386,945,4)
(3681,4020,6)
(1697,1479,2)
(1066,1394,2)
(3893,60,5)
(1298,3271,3)
(1627,3446,4)
(328,421,4)
(741,3263,5)
(305,216,2)
(3620,3592,2)
(2237,1462,4)
(2497,1865,4)
(29,572,4)
(3416,646,4)
(1127,525,3)
(134,10,2)
(2843,3638,5)
(1691,986,2)
(3834,2472,5)
(3160,1379,3)
(3207,2590,4)
(587,3084,4)
(522,1965,4)
(688,896,6)
(2789,1752,3)
(2860,133,4)
(1469,877,5)
(3027,171,2)
(39,3177,4)
(928,1103,2)
(3463,3309,5)
(198,381,2)
(439,152,4)
(1597,3595,4)
(2882,670,4)
(3376,3299,2)
(63,3658,5)
(2343,1,4)
(1131,1880,2)
(3882,1798,4)
(3697,2740,5)
(2998,3959,5)
(416,2714,4)
(2746,3402,2)
(1821,2159,4)
(3590,2442,5)
(565,2372,4)
(2661,3921,5)
(357,940,3)
(547,1511,3)
(1010,3852,4)
(247,1982,4)
(3883,3681,2)
(3013,157,4)
(2362,4000,5)
(1463,3155,3)
(1560,3215,3)
(788,3085,5)
(2605,2799,4)
(1704,1328,2)
(1294,1846,2)
(863,3021,4)
(293,952,3)
(1157,2476,4)
(3279,321,4)
(939,2738,3)
(3926,1128,4)
(1871,3632,4)
(3709,491,4)
(3257,2276,4)
(71,1730,3)
(2968,3351,2)
(1577,2226,2)
(792,2904,5)
(3422,1936,4)
(3543,3345,5)
(3101,1188,3)
(76,3697,5)
(1435,2084,4)
(2781,361,4)
(715,2077,7)
(1651,2869,3)
(115,2561,4)
(137,1805,3)
(2272,1285,4)
(2228,272,4)
(2642,792,7)
(3724,2025,5)
(2229,2970,4)
(3997,464,5)
(1163,1423,2)
(1412,3936,4)
(2746,2163,4)
(982,3385,3)
(781,1615,6)
(3510,2169,5)
(375,2543,4)
(901,637,2)
(1641,3018,3)
(3136,896,3)
(2485,2129,2)
(2882,2402,4)
(3768,633,4)
(2076,2349,1)
(3840,550,4)
(1181,4019,5)
(2463,1401,3)
(649,1704,2)
(352,3236,4)
(374,2147,3)
(61,1759,3)
(1504,2908,3)
(2467,3865,5)
(1380,84,3)
(2792,3156,2)
(1099,1786,1)
(428,2958,3)
(997,2788,3)
(1513,1027,2)
(1843,649,2)
(2261,1294,4)
(3962,2273,4)
(1987,3236,4)
(3806,2656,5)
(2973,219,4)
(2043,1300,3)
(980,3658,4)
(1066,2619,4)
(2721,1876,3)
(1250,3337,3)
(1928,3257,4)
(1629,3833,4)
(124,2662,4)
(1646,3630,4)
(9,2534,4)
(418,517,2)
(2984,3120,2)
(1986,2347,2)
(1402,66,3)
(3033,2954,2)
(1720,3454,3)
(1877,2973,3)
(2094,1503,4)
(2966,3476,5)
(2878,3968,5)
(2537,3601,5)
(810,3323,4)
(2884,3208,2)
(832,2612,7)
(412,2669,4)
(2454,3588,5)
(1462,2446,4)
(1630,3283,3)
(3164,2761,2)
(3427,1181,3)
(1981,2414,2)
(1869,686,5)
(1356,2721,3)
(1098,2533,3)
(1705,3234,3)
(3623,1805,4)
(3874,1404,4)
(3859,56,5)
(1141,2370,4)
(3922,2992,5)
(3684,939,3)
(534,3638,4)
(1452,3446,4)
(3051,4029,6)
(1437,3493,4)
(3710,1019,4)
(1726,767,5)
(3877,3640,2)
(2930,277,4)
(605,1958,4)
(132,3874,5)
(1576,2370,4)
(1322,1283,2)
(1321,2829,3)
(967,916,1)
(1156,254,3)
(2746,3868,5)
(33,2443,4)
(2088,2408,1)
(3449,1027,4)
(3269,2012,4)
(1947,1643,3)
(3144,241,4)
(2653,2242,2)
(4016,1588,5)
(1827,980,1)
(956,1029,2)
(721,1631,6)
(3530,2243,5)
(2591,774,6)
(3637,19,5)
(472,3779,3)
(452,1381,3)
(2110,371,4)
(3921,620,4)
(85,3225,4)
(3400,1685,3)
(913,3037,3)
(1903,592,3)
(3700,140,5)
(1454,1855,2)
(1927,2130,2)
(2479,364,4)
(1841,2817,3)
(2899,573,4)
(3111,2181,4)
(2496,3432,4)
(1170,2068,3)
(3112,1578,3)
(3805,2841,5)
(1988,2958,4)
(860,80,4)
(1188,1346,2)
(2210,2977,4)
(3738,540,4)
(3390,2782,2)
(3207,3095,2)
(877,1809,5)
(3578,216,5)
(1142,2626,4)
(828,112,6)
(553,2149,3)
(1664,1231,2)
(1344,2924,3)
(2805,1550,3)
(2839,1091,3)
(3855,3728,2)
(910,3458,4)
(904,557,3)
(2694,143,4)
(1644,294,3)
(3859,3904,2)
(1331,2309,4)
(2184,2605,2)
(1217,3394,3)
(2732,3607,5)
(2247,1857,3)
(3227,3334,2)
(3692,98,4)
(2331,3475,5)
(2102,2715,4)
(2612,2766,4)
(2728,3804,5)
(3425,3016,2)
(284,1839,3)
(1239,1955,3)
(3962,2287,5)
(3029,1634,3)
(3900,3206,5)
(2439,1263,4)
(1401,846,6)
(3238,2234,4)
(3106,2531,4)
(3241,3350,2)
(2093,418,4)
(2107,2021,2)
(2523,2322,2)
(968,3593,4)
(3234,104,4)
(2777,824,5)
(217,3583,5)
(929,1052,2)
(1368,2305,4)
(3067,257,4)
(1328,145,3)
(3219,2185,4)
(2725,1168,3)
(48,1072,3)
(2179,2417,2)
(3464,926,4)
(3750,2844,4)
(2143,1647,3)
(1463,2116,4)
(1124,301,3)
(860,636,4)
(121,1857,3)
(196,1647,3)
(730,507,6)
(3926,3766,2)
(2853,1768,3)
(919,1798,2)
(296,292,2)
(760,1058,6)
(2642,3351,4)
(3906,1738,4)
(2271,1084,4)
(1090,2246,3)
(3719,3422,5)
(1058,1028,2)
(1905,883,5)
(1979,3773,5)
(3077,3480,5)
(3554,3245,5)
(996,3812,4)
(3168,3959,5)
(342,1788,3)
(317,1541,3)
(920,2316,4)
(241,815,7)
(3479,2839,5)
(672,3097,4)
(3931,1976,5)
(2414,826,7)
(156,646,4)
(1460,2915,3)
(3799,2703,5)
(1083,1870,2)
(3398,1623,3)
(2423,2309,1)
(3018,1034,3)
(2111,3851,4)
(803,2753,4)
(1080,1167,2)
(813,3443,4)
(1939,534,3)
(283,2045,4)
(2,3194,4)
(1959,2053,2)
(1652,3572,4)
(1669,232,3)
(369,2005,3)
(2652,2628,2)
(2759,1491,3)
(3999,2915,6)
(2935,2343,4)
(2570,2146,2)
(2333,1859,3)
(1853,2410,4)
(3857,2245,5)
(504,1650,3)
(3549,1780,4)
(1334,767,6)
(2158,86,4)
(2911,2675,2)
(951,2280,3)
(176,2672,4)
(2088,2450,2)
(905,734,6)
(3959,995,4)
(1764,1309,2)
(2487,2361,2)
(2356,306,4)
(1749,3833,4)
(2570,1830,4)
(3403,1150,3)
(306,3647,5)
(2418,698,5)
(2094,62,4)
(2573,1323,4)
(2825,3217,2)
(375,1504,3)
(2022,2431,2)
(3013,3734,5)
(2487,2,4)
(1143,3590,4)
(1063,1603,2)
(508,369,2)
(3611,122,5)
(2958,2573,4)
(3048,3205,2)
(2497,3472,5)
(3329,2214,4)
(3112,1490,3)
(3446,483,3)
(2287,484,3)
(639,1976,4)
(3812,1731,4)
(1142,220,3)
(1710,2543,3)
(1972,686,6)
(1016,2341,4)
(2020,2843,4)
(3892,2689,5)
(3441,3541,2)
(147,1545,3)
(2014,78,4)
(2214,313,4)
(3954,1655,4)
(3502,928,4)
(409,1710,2)
(439,1430,3)
(2466,1001,4)
(3732,3927,2)
(1826,519,3)
(3711,3322,5)
(1072,1471,2)
(1174,4026,5)
(1987,3193,4)
(1662,1440,2)
(1855,3984,5)
(2464,561,3)
(2908,2487,4)
(292,191,2)
(1051,1341,2)
(2036,3908,5)
(2099,1715,4)
(2446,2829,4)
(1394,1299,2)
(3963,3162,5)
(3386,2016,4)
(2324,3113,4)
(3070,2550,4)
(2249,83,4)
(3871,3900,2)
(2511,1411,3)
(2174,3638,5)
(955,2200,4)
(2535,965,4)
(3613,178,5)
(1699,2084,4)
(3321,2506,4)
(1642,1221,2)
(2503,997,4)
(2986,53,4)
(1752,823,5)
(421,3099,4)
(3321,2508,4)
(3133,2377,4)
(3692,3402,4)
(962,2473,3)
(1373,2611,4)
(1496,2350,4)
(892,183,6)
(4014,2689,6)
(59,1696,3)
(1466,3538,4)
(3534,3274,5)
(2859,1783,3)
(34,981,3)
(2392,1421,4)
(810,1349,5)
(3113,3303,2)
(3449,2853,5)
(2400,2431,2)
(1630,1715,2)
(237,3723,5)
(147,3861,5)
(735,2542,7)
(3299,120,4)
(3673,3503,2)
(201,743,7)
(255,3822,5)
(3106,1098,3)
(1150,927,2)
(1871,2706,3)
(2999,3616,5)
(494,1004,3)
(2023,1044,4)
